episode	lm	weight	score	was_correct
34	learning_module_2	1.0	0.5	True
34	learning_module_3	1.0	0.5	False
34	learning_module_4	1.0	0.5	True
35	learning_module_0	1.0	0.5	True
35	learning_module_1	1.0	0.5	True
35	learning_module_2	1.0	0.5	True
35	learning_module_3	1.0	0.5	True
35	learning_module_4	1.0	0.5	False
36	learning_module_0	1.0	0.5	True
36	learning_module_1	1.0	0.5	True
36	learning_module_2	1.0	0.5	True
36	learning_module_3	1.0	0.5	True
36	learning_module_4	1.0	0.5	False
37	learning_module_0	1.0	0.5	True
37	learning_module_1	1.0	0.5	True
37	learning_module_2	1.0	0.5	True
37	learning_module_3	1.0	0.5	False
37	learning_module_4	1.0	0.5	True
38	learning_module_0	1.0	0.5	True
38	learning_module_1	1.0	0.5	True
38	learning_module_2	1.0	0.5	True
38	learning_module_3	1.0	0.5	True
38	learning_module_4	1.0	0.5	True
39	learning_module_0	1.0	0.5	True
39	learning_module_1	1.0	0.5	True
39	learning_module_2	1.0	0.5	True
39	learning_module_3	1.0	0.5	True
39	learning_module_4	1.0	0.5	False
40	learning_module_0	1.0	0.5	True
40	learning_module_1	1.0	0.5	True
40	learning_module_2	1.0	0.5	True
40	learning_module_3	1.0	0.5	False
40	learning_module_4	1.0	0.5	True
41	learning_module_0	1.0	0.5	True
41	learning_module_1	1.0	0.5	True
41	learning_module_2	1.0	0.5	True
41	learning_module_3	1.0	0.5	True
41	learning_module_4	1.0	0.5	True
42	learning_module_0	1.0	0.5	True
42	learning_module_1	1.0	0.5	True
42	learning_module_2	1.0	0.5	True
42	learning_module_3	1.0	0.5	True
42	learning_module_4	1.0	0.5	True
43	learning_module_0	1.0	0.5	True
43	learning_module_1	1.0	0.5	True
43	learning_module_2	1.0	0.5	True
43	learning_module_3	1.0	0.5	True
43	learning_module_4	1.0	0.5	True
44	learning_module_0	1.0	0.5	True
44	learning_module_1	1.0	0.5	True
44	learning_module_2	1.0	0.5	True
44	learning_module_3	1.0	0.5	True
44	learning_module_4	1.0	0.5	True
45	learning_module_0	1.0	0.5	True
45	learning_module_1	1.0	0.5	True
45	learning_module_2	1.0	0.5	True
45	learning_module_3	1.0	0.5	False
45	learning_module_4	1.0	0.5	False
46	learning_module_0	1.0	0.5	True
46	learning_module_1	1.0	0.5	True
46	learning_module_2	1.0	0.5	True
46	learning_module_3	1.0	0.5	True
46	learning_module_4	1.0	0.5	False
47	learning_module_0	1.0	0.5	True
47	learning_module_1	1.0	0.5	True
47	learning_module_2	1.0	0.5	True
47	learning_module_3	1.0	0.5	True
47	learning_module_4	1.0	0.5	True
48	learning_module_0	1.0	0.5	True
48	learning_module_1	1.0	0.5	True
48	learning_module_2	1.0	0.5	True
48	learning_module_3	1.0	0.5	True
48	learning_module_4	1.0	0.5	True
49	learning_module_0	1.0	0.5	True
49	learning_module_1	1.0	0.5	True
49	learning_module_2	1.0	0.5	True
49	learning_module_3	1.0	0.5	True
49	learning_module_4	1.0	0.5	False
50	learning_module_0	1.1	0.55	True
50	learning_module_1	1.1	0.55	True
50	learning_module_2	1.1	0.55	True
50	learning_module_3	1.1	0.55	True
50	learning_module_4	1.1	0.55	True
51	learning_module_0	1.1900000000000002	0.5950000000000001	True
51	learning_module_1	1.1900000000000002	0.5950000000000001	True
51	learning_module_2	1.1900000000000002	0.5950000000000001	True
51	learning_module_3	1.1900000000000002	0.5950000000000001	True
51	learning_module_4	1.1900000000000002	0.5950000000000001	True
52	learning_module_0	1.2710000000000001	0.6355000000000001	True
52	learning_module_1	1.0710000000000002	0.5355000000000001	False
52	learning_module_2	1.2710000000000001	0.6355000000000001	True
52	learning_module_3	1.2710000000000001	0.6355000000000001	True
52	learning_module_4	1.2710000000000001	0.6355000000000001	True
53	learning_module_0	1.3439	0.67195	True
53	learning_module_1	1.1639000000000002	0.5819500000000001	True
53	learning_module_2	1.3439	0.67195	True
53	learning_module_3	1.1439000000000001	0.5719500000000001	False
53	learning_module_4	1.1439000000000001	0.5719500000000001	False
54	learning_module_0	1.40951	0.704755	True
54	learning_module_1	1.2475100000000001	0.6237550000000001	True
54	learning_module_2	1.40951	0.704755	True
54	learning_module_3	1.22951	0.614755	True
54	learning_module_4	1.22951	0.614755	True
55	learning_module_0	1.468559	0.7342795	True
55	learning_module_1	1.322759	0.6613795	True
55	learning_module_2	1.468559	0.7342795	True
55	learning_module_3	1.106559	0.5532795	False
55	learning_module_4	1.106559	0.5532795	False
56	learning_module_0	1.5217030999999999	0.7608515499999999	True
56	learning_module_1	1.3904831	0.69524155	True
56	learning_module_2	1.5217030999999999	0.7608515499999999	True
56	learning_module_3	0.9963127900000001	0.49795155	False
56	learning_module_4	0.9963127900000001	0.49795155	False
57	learning_module_0	1.5695327899999998	0.7847663949999999	True
57	learning_module_1	1.45143479	0.725717395	True
57	learning_module_2	1.5695327899999998	0.7847663949999999	True
57	learning_module_3	1.09631279	0.548156395	True
57	learning_module_4	1.09631279	0.548156395	True
58	learning_module_0	1.6125795109999999	0.8062897554999999	True
58	learning_module_1	1.506291311	0.7531456555	True
58	learning_module_2	1.6125795109999999	0.8062897554999999	True
58	learning_module_3	1.186681511	0.5933407555	True
58	learning_module_4	1.186681511	0.5933407555	True
59	learning_module_0	1.6513215599	0.82566077995	True
59	learning_module_1	1.5556621799	0.77783108995	True
59	learning_module_2	1.6513215599	0.82566077995	True
59	learning_module_3	1.0680133599	0.53400667995	False
59	learning_module_4	1.0680133599	0.53400667995	False
60	learning_module_0	1.48618940391	0.743094701955	False
60	learning_module_1	1.6000959619100001	0.8000479809550001	True
60	learning_module_2	1.48618940391	0.743094701955	False
60	learning_module_3	1.16121202391	0.580606011955	True
60	learning_module_4	1.16121202391	0.580606011955	True
61	learning_module_0	1.5375704635190002	0.7687852317595001	True
61	learning_module_1	1.6400863657190001	0.8200431828595001	True
61	learning_module_2	1.5375704635190002	0.7687852317595001	True
61	learning_module_3	1.245090821519	0.6225454107595	True
61	learning_module_4	1.245090821519	0.6225454107595	True
62	learning_module_0	1.5838134171671001	0.7919067085835501	True
62	learning_module_1	1.6760777291471	0.83803886457355	True
62	learning_module_2	1.5838134171671001	0.7919067085835501	True
62	learning_module_3	1.3205817393671	0.66029086968355	True
62	learning_module_4	1.3205817393671	0.66029086968355	True
63	learning_module_0	1.6254320754503901	0.8127160377251951	True
63	learning_module_1	1.70846995623239	0.854234978116195	True
63	learning_module_2	1.6254320754503901	0.8127160377251951	True
63	learning_module_3	1.18852356543039	0.594261782715195	False
63	learning_module_4	1.38852356543039	0.694261782715195	True
64	learning_module_0	1.662888867905351	0.8314444339526755	True
64	learning_module_1	1.737622960609151	0.8688114803045754	True
64	learning_module_2	1.662888867905351	0.8314444339526755	True
64	learning_module_3	1.069671208887351	0.5348356044436755	False
64	learning_module_4	1.449671208887351	0.7248356044436755	True
65	learning_module_0	1.696599981114816	0.848299990557408	True
65	learning_module_1	1.7638606645482358	0.8819303322741179	True
65	learning_module_2	1.696599981114816	0.848299990557408	True
65	learning_module_3	0.9664336791987543	0.481352043999308	False
65	learning_module_4	1.3047040879986158	0.6523520439993079	False
66	learning_module_0	1.7269399830033345	0.8634699915016673	True
66	learning_module_1	1.7874745980934121	0.8937372990467061	True
66	learning_module_2	1.7269399830033345	0.8634699915016673	True
66	learning_module_3	0.879790311278879	0.4332168395993772	False
66	learning_module_4	1.3742336791987542	0.6871168395993771	True
67	learning_module_0	1.754245984703001	0.8771229923515005	True
67	learning_module_1	1.8087271382840708	0.9043635691420354	True
67	learning_module_2	1.754245984703001	0.8771229923515005	True
67	learning_module_3	0.9818112801509912	0.48989515563943953	True
67	learning_module_4	1.4368103112788788	0.7184051556394394	True
68	learning_module_0	1.778821386232701	0.8894106931163505	True
68	learning_module_1	1.8278544244556638	0.9139272122278319	True
68	learning_module_2	1.778821386232701	0.8894106931163505	True
68	learning_module_3	1.0818112801509912	0.5409056400754956	True
68	learning_module_4	1.493129280150991	0.7465646400754955	True
69	learning_module_0	1.6009392476094308	0.8004696238047154	False
69	learning_module_1	1.8450689820100974	0.9225344910050487	True
69	learning_module_2	1.6009392476094308	0.8004696238047154	False
69	learning_module_3	0.9762671369223029	0.48681507606794605	False
69	learning_module_4	1.343816352135892	0.671908176067946	False
70	learning_module_0	1.6408453228484878	0.8204226614242439	True
70	learning_module_1	1.8605620838090877	0.9302810419045439	True
70	learning_module_2	1.6408453228484878	0.8204226614242439	True
70	learning_module_3	1.076267136922303	0.5381335684611515	True
70	learning_module_4	1.4094347169223027	0.7047173584611514	True
71	learning_module_0	1.676760790563639	0.8383803952818195	True
71	learning_module_1	1.874505875428179	0.9372529377140895	True
71	learning_module_2	1.676760790563639	0.8383803952818195	True
71	learning_module_3	0.9717763809070653	0.4843202116150363	False
71	learning_module_4	1.4684912452300725	0.7342456226150362	True
72	learning_module_0	1.7090847115072751	0.8545423557536376	True
72	learning_module_1	1.887055287885361	0.9435276439426805	True
72	learning_module_2	1.7090847115072751	0.8545423557536376	True
72	learning_module_3	1.0717763809070653	0.5358881904535326	True
72	learning_module_4	1.5216421207070652	0.7608210603535326	True
73	learning_module_0	1.7381762403565477	0.8690881201782739	True
73	learning_module_1	1.898349759096825	0.9491748795484125	True
73	learning_module_2	1.7381762403565477	0.8690881201782739	True
73	learning_module_3	1.164598742816359	0.5822993714081794	True
73	learning_module_4	1.5694779086363586	0.7847389543181793	True
74	learning_module_0	1.7643586163208929	0.8821793081604464	True
74	learning_module_1	1.9085147831871425	0.9542573915935713	True
74	learning_module_2	1.7643586163208929	0.8821793081604464	True
74	learning_module_3	1.248138868534723	0.6240694342673615	True
74	learning_module_4	1.6125301177727227	0.8062650588863614	True
75	learning_module_0	1.7879227546888035	0.8939613773444017	True
75	learning_module_1	1.9176633048684282	0.9588316524342141	True
75	learning_module_2	1.7879227546888035	0.8939613773444017	True
75	learning_module_3	1.3233249816812507	0.6616624908406253	True
75	learning_module_4	1.4512771059954506	0.7256385529977253	False
76	learning_module_0	1.6091304792199232	0.8045652396099616	False
76	learning_module_1	1.7258969743815853	0.8629484871907926	False
76	learning_module_2	1.6091304792199232	0.8045652396099616	False
76	learning_module_3	1.3909924835131255	0.6954962417565628	True
76	learning_module_4	1.3061493953959056	0.6530746976979528	False
77	learning_module_0	1.648217431297931	0.8241087156489655	True
77	learning_module_1	1.7533072769434268	0.8766536384717134	True
77	learning_module_2	1.648217431297931	0.8241087156489655	True
77	learning_module_3	1.451893235161813	0.7259466175809065	True
77	learning_module_4	1.375534455856315	0.6877672279281575	True
78	learning_module_0	1.6833956881681378	0.8416978440840689	True
78	learning_module_1	1.7779765492490842	0.8889882746245421	True
78	learning_module_2	1.6833956881681378	0.8416978440840689	True
78	learning_module_3	1.3067039116456318	0.6533519558228159	False
78	learning_module_4	1.4379810102706834	0.7189905051353417	True
79	learning_module_0	1.715056119351324	0.857528059675662	True
79	learning_module_1	1.8001788943241759	0.9000894471620879	True
79	learning_module_2	1.715056119351324	0.857528059675662	True
79	learning_module_3	1.3760335204810685	0.6880167602405343	True
79	learning_module_4	1.494182909243615	0.7470914546218075	True
80	learning_module_0	1.7435505074161917	0.8717752537080958	True
80	learning_module_1	1.8201610048917582	0.9100805024458791	True
80	learning_module_2	1.7435505074161917	0.8717752537080958	True
80	learning_module_3	1.4384301684329617	0.7192150842164808	True
80	learning_module_4	1.5447646183192534	0.7723823091596267	True
81	learning_module_0	1.7691954566745725	0.8845977283372862	True
81	learning_module_1	1.8381449044025824	0.9190724522012912	True
81	learning_module_2	1.7691954566745725	0.8845977283372862	True
81	learning_module_3	1.4945871515896656	0.7472935757948328	True
81	learning_module_4	1.3902881564873282	0.6951440782436641	False
82	learning_module_0	1.7922759110071151	0.8961379555035576	True
82	learning_module_1	1.8543304139623242	0.9271652069811621	True
82	learning_module_2	1.7922759110071151	0.8961379555035576	True
82	learning_module_3	1.345128436430699	0.6725642182153495	False
82	learning_module_4	1.4512593408385954	0.7256296704192977	True
83	learning_module_0	1.8130483199064036	0.9065241599532018	True
83	learning_module_1	1.8688973725660918	0.9344486862830459	True
83	learning_module_2	1.8130483199064036	0.9065241599532018	True
83	learning_module_3	1.2106155927876292	0.6053077963938146	False
83	learning_module_4	1.3061334067547359	0.6530667033773679	False
84	learning_module_0	1.8317434879157632	0.9158717439578816	True
84	learning_module_1	1.8820076353094826	0.9410038176547413	True
84	learning_module_2	1.8317434879157632	0.9158717439578816	True
84	learning_module_3	1.2895540335088662	0.6447770167544331	True
84	learning_module_4	1.3755200660792624	0.6877600330396312	True
85	learning_module_0	1.648569139124187	0.8242845695620935	False
85	learning_module_1	1.6938068717785344	0.8469034358892672	False
85	learning_module_2	1.848569139124187	0.9242845695620935	True
85	learning_module_3	1.1605986301579796	0.5802993150789898	False
85	learning_module_4	1.2379680594713363	0.6189840297356681	False
86	learning_module_0	1.6837122252117682	0.8418561126058841	True
86	learning_module_1	1.724426184600681	0.8622130923003405	True
86	learning_module_2	1.8637122252117682	0.9318561126058841	True
86	learning_module_3	1.0445387671421817	0.5222693835710909	False
86	learning_module_4	1.1141712535242028	0.5570856267621014	False
87	learning_module_0	1.7153410026905913	0.8576705013452957	True
87	learning_module_1	1.751983566140613	0.8759917830703065	True
87	learning_module_2	1.8773410026905912	0.9386705013452956	True
87	learning_module_3	1.1400848904279637	0.5700424452139818	True
87	learning_module_4	1.2027541281717824	0.6013770640858912	True
88	learning_module_0	1.7438069024215321	0.8719034512107661	True
88	learning_module_1	1.7767852095265515	0.8883926047632758	True
88	learning_module_2	1.889606902421532	0.944803451210766	True
88	learning_module_3	1.2260764013851673	0.6130382006925836	True
88	learning_module_4	1.2824787153546042	0.6412393576773021	True
89	learning_module_0	1.769426212179379	0.8847131060896894	True
89	learning_module_1	1.7991066885738964	0.8995533442869482	True
89	learning_module_2	1.9006462121793788	0.9503231060896894	True
89	learning_module_3	1.3034687612466505	0.6517343806233252	True
89	learning_module_4	1.1542308438191438	0.5771154219095719	False
