episode	lm	weight	score	was_correct
34	learning_module_2	1.0	0.5	True
34	learning_module_3	1.0	0.5	False
34	learning_module_4	1.0	0.5	True
35	learning_module_0	1.0	0.5	True
35	learning_module_1	1.0	0.5	True
35	learning_module_2	1.0	0.5	True
35	learning_module_3	1.0	0.5	True
35	learning_module_4	1.0	0.5	False
36	learning_module_0	1.0	0.5	True
36	learning_module_1	1.0	0.5	False
36	learning_module_2	1.0	0.5	True
36	learning_module_3	1.0	0.5	False
36	learning_module_4	1.0	0.5	True
37	learning_module_0	1.0	0.5	True
37	learning_module_1	1.0	0.5	True
37	learning_module_2	1.0	0.5	True
37	learning_module_3	1.0	0.5	True
37	learning_module_4	1.0	0.5	True
38	learning_module_0	1.0	0.5	True
38	learning_module_1	1.0	0.5	True
38	learning_module_2	1.0	0.5	True
38	learning_module_3	1.0	0.5	True
38	learning_module_4	1.0	0.5	True
39	learning_module_0	1.0	0.5	True
39	learning_module_1	1.0	0.5	True
39	learning_module_2	1.0	0.5	True
39	learning_module_3	1.0	0.5	False
39	learning_module_4	1.0	0.5	True
40	learning_module_0	1.0	0.5	True
40	learning_module_1	1.0	0.5	True
40	learning_module_2	1.0	0.5	True
40	learning_module_3	1.0	0.5	True
40	learning_module_4	1.0	0.5	True
41	learning_module_0	1.0	0.5	True
41	learning_module_1	1.0	0.5	True
41	learning_module_2	1.0	0.5	True
41	learning_module_3	1.0	0.5	False
41	learning_module_4	1.0	0.5	True
42	learning_module_0	1.0	0.5	True
42	learning_module_1	1.0	0.5	True
42	learning_module_2	1.0	0.5	True
42	learning_module_3	1.0	0.5	True
42	learning_module_4	1.0	0.5	True
43	learning_module_0	1.0	0.5	True
43	learning_module_1	1.0	0.5	True
43	learning_module_2	1.0	0.5	True
43	learning_module_3	1.0	0.5	False
43	learning_module_4	1.0	0.5	True
44	learning_module_0	1.0	0.5	True
44	learning_module_1	1.0	0.5	True
44	learning_module_2	1.0	0.5	True
44	learning_module_3	1.0	0.5	True
44	learning_module_4	1.0	0.5	True
45	learning_module_0	1.0	0.5	True
45	learning_module_1	1.0	0.5	True
45	learning_module_2	1.0	0.5	True
45	learning_module_3	1.0	0.5	True
45	learning_module_4	1.0	0.5	True
46	learning_module_0	1.0	0.5	True
46	learning_module_1	1.0	0.5	True
46	learning_module_2	1.0	0.5	False
46	learning_module_3	1.0	0.5	False
46	learning_module_4	1.0	0.5	False
47	learning_module_0	1.0	0.5	True
47	learning_module_1	1.0	0.5	True
47	learning_module_2	1.0	0.5	True
47	learning_module_3	1.0	0.5	True
47	learning_module_4	1.0	0.5	True
48	learning_module_0	1.0	0.5	True
48	learning_module_1	1.0	0.5	True
48	learning_module_2	1.0	0.5	True
48	learning_module_3	1.0	0.5	True
48	learning_module_4	1.0	0.5	True
49	learning_module_0	1.0	0.5	True
49	learning_module_1	1.0	0.5	True
49	learning_module_2	1.0	0.5	True
49	learning_module_3	1.0	0.5	False
49	learning_module_4	1.0	0.5	False
50	learning_module_0	1.1	0.55	True
50	learning_module_1	0.91	0.45	False
50	learning_module_2	1.1	0.55	True
50	learning_module_3	1.1	0.55	True
50	learning_module_4	1.1	0.55	True
51	learning_module_0	1.1900000000000002	0.5950000000000001	True
51	learning_module_1	1.01	0.505	True
51	learning_module_2	1.1900000000000002	0.5950000000000001	True
51	learning_module_3	1.1900000000000002	0.5950000000000001	True
51	learning_module_4	1.1900000000000002	0.5950000000000001	True
52	learning_module_0	1.2710000000000001	0.6355000000000001	True
52	learning_module_1	1.109	0.5545	True
52	learning_module_2	1.2710000000000001	0.6355000000000001	True
52	learning_module_3	1.0710000000000002	0.5355000000000001	False
52	learning_module_4	1.0710000000000002	0.5355000000000001	False
53	learning_module_0	1.3439	0.67195	True
53	learning_module_1	1.1981	0.59905	True
53	learning_module_2	1.3439	0.67195	True
53	learning_module_3	0.9675100000000002	0.4819500000000001	False
53	learning_module_4	0.9675100000000002	0.4819500000000001	False
54	learning_module_0	1.40951	0.704755	True
54	learning_module_1	1.27829	0.639145	True
54	learning_module_2	1.40951	0.704755	True
54	learning_module_3	1.0675100000000002	0.5337550000000001	True
54	learning_module_4	0.8807590000000002	0.4337550000000001	False
55	learning_module_0	1.468559	0.7342795	True
55	learning_module_1	1.350461	0.6752305	True
55	learning_module_2	1.468559	0.7342795	True
55	learning_module_3	0.9646831000000001	0.48037950000000007	False
55	learning_module_4	0.8026831000000002	0.3903795000000001	False
56	learning_module_0	1.5217030999999999	0.7608515499999999	True
56	learning_module_1	1.4154148999999998	0.7077074499999999	True
56	learning_module_2	1.5217030999999999	0.7608515499999999	True
56	learning_module_3	1.0646831	0.53234155	True
56	learning_module_4	0.9124147900000001	0.4513415500000001	True
57	learning_module_0	1.5695327899999998	0.7847663949999999	True
57	learning_module_1	1.4738734099999997	0.7369367049999999	True
57	learning_module_2	1.5695327899999998	0.7847663949999999	True
57	learning_module_3	1.1582147900000002	0.5791073950000001	True
57	learning_module_4	1.0124147900000002	0.5062073950000001	True
58	learning_module_0	1.6125795109999999	0.8062897554999999	True
58	learning_module_1	1.5264860689999997	0.7632430344999999	True
58	learning_module_2	1.6125795109999999	0.8062897554999999	True
58	learning_module_3	1.242393311	0.6211966555	True
58	learning_module_4	1.1111733110000002	0.5555866555000001	True
59	learning_module_0	1.6513215599	0.82566077995	True
59	learning_module_1	1.5738374620999998	0.7869187310499999	True
59	learning_module_2	1.6513215599	0.82566077995	True
59	learning_module_3	1.1181539799	0.55907698995	False
59	learning_module_4	1.2000559799000001	0.6000279899500001	True
60	learning_module_0	1.68618940391	0.843094701955	True
60	learning_module_1	1.6164537158899999	0.8082268579449999	True
60	learning_module_2	1.68618940391	0.843094701955	True
60	learning_module_3	1.2063385819099999	0.6031692909549999	True
60	learning_module_4	1.2800503819100002	0.6400251909550001	True
61	learning_module_0	1.7175704635190001	0.8587852317595001	True
61	learning_module_1	1.6548083443009998	0.8274041721504999	True
61	learning_module_2	1.7175704635190001	0.8587852317595001	True
61	learning_module_3	1.2857047237189998	0.6428523618594999	True
61	learning_module_4	1.352045343719	0.6760226718595	True
62	learning_module_0	1.7458134171671	0.87290670858355	True
62	learning_module_1	1.6893275098708997	0.8446637549354499	True
62	learning_module_2	1.7458134171671	0.87290670858355	True
62	learning_module_3	1.1571342513471	0.57856712567355	False
62	learning_module_4	1.2168408093471001	0.6084204046735501	False
63	learning_module_0	1.77123207545039	0.885616037725195	True
63	learning_module_1	1.7203947588838098	0.8601973794419049	True
63	learning_module_2	1.77123207545039	0.885616037725195	True
63	learning_module_3	1.0414208262123898	0.5207104131061949	False
63	learning_module_4	1.2951567284123902	0.6475783642061951	True
64	learning_module_0	1.794108867905351	0.8970544339526755	True
64	learning_module_1	1.7483552829954287	0.8741776414977144	True
64	learning_module_2	1.794108867905351	0.8970544339526755	True
64	learning_module_3	1.1372787435911509	0.5686393717955754	True
64	learning_module_4	1.3656410555711511	0.6828205277855756	True
65	learning_module_0	1.8146979811148158	0.9073489905574079	True
65	learning_module_1	1.7735197546958859	0.8867598773479429	True
65	learning_module_2	1.8146979811148158	0.9073489905574079	True
65	learning_module_3	1.2235508692320358	0.6117754346160179	True
65	learning_module_4	1.429076950014036	0.714538475007018	True
66	learning_module_0	1.8332281830033343	0.9166140915016672	True
66	learning_module_1	1.7961677792262973	0.8980838896131487	True
66	learning_module_2	1.8332281830033343	0.9166140915016672	True
66	learning_module_3	1.3011957823088323	0.6505978911544161	True
66	learning_module_4	1.4861692550126322	0.7430846275063161	True
67	learning_module_0	1.8499053647030008	0.9249526823515004	True
67	learning_module_1	1.8165510013036676	0.9082755006518338	True
67	learning_module_2	1.8499053647030008	0.9249526823515004	True
67	learning_module_3	1.371076204077949	0.6855381020389745	True
67	learning_module_4	1.5375523295113689	0.7687761647556844	True
68	learning_module_0	1.8649148282327008	0.9324574141163504	True
68	learning_module_1	1.8348959011733008	0.9174479505866504	True
68	learning_module_2	1.8649148282327008	0.9324574141163504	True
68	learning_module_3	1.4339685836701541	0.7169842918350771	True
68	learning_module_4	1.583797096560232	0.791898548280116	True
69	learning_module_0	1.8784233454094308	0.9392116727047154	True
69	learning_module_1	1.8514063110559706	0.9257031555279853	True
69	learning_module_2	1.8784233454094308	0.9392116727047154	True
69	learning_module_3	1.4905717253031388	0.7452858626515694	True
69	learning_module_4	1.6254173869042088	0.8127086934521044	True
70	learning_module_0	1.8905810108684877	0.9452905054342439	True
70	learning_module_1	1.8662656799503736	0.9331328399751868	True
70	learning_module_2	1.8905810108684877	0.9452905054342439	True
70	learning_module_3	1.541514552772825	0.7707572763864124	True
70	learning_module_4	1.6628756482137879	0.8314378241068939	True
71	learning_module_0	1.9015229097816388	0.9507614548908194	True
71	learning_module_1	1.8796391119553362	0.9398195559776681	True
71	learning_module_2	1.9015229097816388	0.9507614548908194	True
71	learning_module_3	1.5873630974955424	0.7936815487477712	True
71	learning_module_4	1.696588083392409	0.8482940416962045	True
72	learning_module_0	1.911370618803475	0.9556853094017375	True
72	learning_module_1	1.8916752007598026	0.9458376003799013	True
72	learning_module_2	1.911370618803475	0.9556853094017375	True
72	learning_module_3	1.6286267877459881	0.8143133938729941	True
72	learning_module_4	1.526929275053168	0.763464637526584	False
73	learning_module_0	1.9202335569231275	0.9601167784615637	True
73	learning_module_1	1.9025076806838224	0.9512538403419112	True
73	learning_module_2	1.9202335569231275	0.9601167784615637	True
73	learning_module_3	1.4657641089713893	0.7328820544856947	False
73	learning_module_4	1.5742363475478511	0.7871181737739256	True
74	learning_module_0	1.9282102012308147	0.9641051006154073	True
74	learning_module_1	1.91225691261544	0.95612845630772	True
74	learning_module_2	1.9282102012308147	0.9641051006154073	True
74	learning_module_3	1.5191876980742505	0.7595938490371252	True
74	learning_module_4	1.616812712793066	0.808406356396533	True
75	learning_module_0	1.9353891811077333	0.9676945905538666	True
75	learning_module_1	1.921031221353896	0.960515610676948	True
75	learning_module_2	1.9353891811077333	0.9676945905538666	True
75	learning_module_3	1.3672689282668256	0.6836344641334128	False
75	learning_module_4	1.6551314415137595	0.8275657207568797	True
76	learning_module_0	1.9418502629969598	0.9709251314984799	True
76	learning_module_1	1.9289280992185065	0.9644640496092532	True
76	learning_module_2	1.9418502629969598	0.9709251314984799	True
76	learning_module_3	1.430542035440143	0.7152710177200715	True
76	learning_module_4	1.4896182973623835	0.7448091486811917	False
77	learning_module_0	1.9476652366972638	0.9738326183486319	True
77	learning_module_1	1.936035289296656	0.968017644648328	True
77	learning_module_2	1.9476652366972638	0.9738326183486319	True
77	learning_module_3	1.4874878318961287	0.7437439159480643	True
77	learning_module_4	1.5406564676261452	0.7703282338130726	True
78	learning_module_0	1.9528987130275375	0.9764493565137687	True
78	learning_module_1	1.9424317603669903	0.9712158801834951	True
78	learning_module_2	1.9528987130275375	0.9764493565137687	True
78	learning_module_3	1.5387390487065158	0.7693695243532579	True
78	learning_module_4	1.5865908208635306	0.7932954104317653	True
79	learning_module_0	1.9576088417247837	0.9788044208623918	True
79	learning_module_1	1.9481885843302913	0.9740942921651456	True
79	learning_module_2	1.9576088417247837	0.9788044208623918	True
79	learning_module_3	1.3848651438358643	0.6924325719179322	False
79	learning_module_4	1.4279317387771777	0.7139658693885889	False
80	learning_module_0	1.9618479575523053	0.9809239787761527	True
80	learning_module_1	1.9533697258972622	0.9766848629486311	True
80	learning_module_2	1.9618479575523053	0.9809239787761527	True
80	learning_module_3	1.4463786294522778	0.7231893147261389	True
80	learning_module_4	1.28513856489946	0.64256928244973	False
81	learning_module_0	1.9656631617970748	0.9828315808985374	True
81	learning_module_1	1.958032753307536	0.979016376653768	True
81	learning_module_2	1.9656631617970748	0.9828315808985374	True
81	learning_module_3	1.50174076650705	0.750870383253525	True
81	learning_module_4	1.356624708409514	0.678312354204757	True
82	learning_module_0	1.9690968456173672	0.9845484228086836	True
82	learning_module_1	1.9622294779767824	0.9811147389883912	True
82	learning_module_2	1.9690968456173672	0.9845484228086836	True
82	learning_module_3	1.351566689856345	0.6757833449281725	False
82	learning_module_4	1.4209622375685627	0.7104811187842813	True
83	learning_module_0	1.9721871610556305	0.9860935805278153	True
83	learning_module_1	1.966006530179104	0.983003265089552	True
83	learning_module_2	1.9721871610556305	0.9860935805278153	True
83	learning_module_3	1.2164100208707105	0.6082050104353552	False
83	learning_module_4	1.2788660138117065	0.6394330069058533	False
84	learning_module_0	1.9749684449500675	0.9874842224750338	True
84	learning_module_1	1.9694058771611938	0.9847029385805969	True
84	learning_module_2	1.9749684449500675	0.9874842224750338	True
84	learning_module_3	1.2947690187836394	0.6473845093918197	True
84	learning_module_4	1.3509794124305359	0.6754897062152679	True
85	learning_module_0	1.9774716004550608	0.9887358002275304	True
85	learning_module_1	1.9724652894450743	0.9862326447225371	True
85	learning_module_2	1.9774716004550608	0.9887358002275304	True
85	learning_module_3	1.3652921169052754	0.6826460584526377	True
85	learning_module_4	1.4158814711874823	0.7079407355937412	True
86	learning_module_0	1.7797244404095547	0.8898622202047773	False
86	learning_module_1	1.775218760500567	0.8876093802502835	False
86	learning_module_2	1.7797244404095547	0.8898622202047773	False
86	learning_module_3	1.228762905214748	0.614381452607374	False
86	learning_module_4	1.2742933240687342	0.6371466620343671	False
87	learning_module_0	1.8017519963685993	0.9008759981842996	True
87	learning_module_1	1.7976968844505101	0.8988484422252551	True
87	learning_module_2	1.8017519963685993	0.9008759981842996	True
87	learning_module_3	1.305886614693273	0.6529433073466365	True
87	learning_module_4	1.3468639916618608	0.6734319958309304	True
88	learning_module_0	1.8215767967317393	0.9107883983658697	True
88	learning_module_1	1.817927196005459	0.9089635980027295	True
88	learning_module_2	1.8215767967317393	0.9107883983658697	True
88	learning_module_3	1.3752979532239458	0.6876489766119729	True
88	learning_module_4	1.4121775924956748	0.7060887962478374	True
89	learning_module_0	1.8394191170585654	0.9197095585292827	True
89	learning_module_1	1.8361344764049132	0.9180672382024566	True
89	learning_module_2	1.8394191170585654	0.9197095585292827	True
89	learning_module_3	1.437768157901551	0.7188840789507756	True
89	learning_module_4	1.4709598332461074	0.7354799166230537	True
